2022-09-09 01:00:26 | open LONG 4.49 ATOM-PERP at 13.8155 
2022-09-09 01:00:26 | close LONG 0.0 SOL-PERP at 33.5225 
2022-09-09 02:00:52 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 02:00:26 | open LONG 0.0016 BTC-PERP at 19317.0 
2022-09-09 03:00:48 | close LONG 0.0 BTC-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 03:00:24 | open LONG 1.83 SOL-PERP at 34.195 
2022-09-09 05:00:49 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 05:00:25 | open LONG 1.84 SOL-PERP at 34.0775 
2022-09-09 06:00:49 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 06:00:25 | open LONG 0.018 ETH-PERP at 1669.8 
2022-09-09 07:00:55 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 07:00:26 | open LONG 0.018 ETH-PERP at 1695.6 
2022-09-09 08:00:48 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 08:00:24 | open LONG 0.018 ETH-PERP at 1706.0 
2022-09-09 09:00:52 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 09:00:27 | open LONG 0.018 ETH-PERP at 1711.1 
2022-09-09 09:04:09 | close LONG 0.018 ETH-PERP at 1706.2 
2022-09-09 09:04:09 | close LONG 0.0 ETH-PERP at 1706.6 
2022-09-09 09:04:09 | open LONG 1.8 SOL-PERP at 35.21 
2022-09-09 10:00:48 | close LONG 0.0 SOL-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 10:00:24 | open LONG 0.018 ETH-PERP at 1706.0 
2022-09-09 11:00:52 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 11:00:27 | open LONG 0.018 ETH-PERP at 1706.0 
2022-09-09 13:00:51 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 13:00:27 | open LONG 0.018 ETH-PERP at 1706.2 
2022-09-09 15:00:49 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 15:00:26 | open LONG 0.018 ETH-PERP at 1722.0 
2022-09-09 17:00:52 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 17:00:28 | open LONG 0.037 ETH-PERP at 1727.2 
2022-09-09 18:00:51 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 19:00:25 | open LONG 0.037 ETH-PERP at 1713.3 
2022-09-09 20:00:49 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 20:00:25 | open LONG 0.0015 BTC-PERP at 21241.0 
2022-09-09 20:00:25 | open LONG 2.09 ATOM-PERP at 15.7245 
2022-09-09 21:00:50 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 21:00:26 | open LONG 2.08 ATOM-PERP at 15.8875 
2022-09-09 22:00:47 | close LONG 0.0 ATOM-PERP at ORDRE LIMITE (TP/SL) 
2022-09-09 22:00:47 | close LONG 0.0 BTC-PERP at ORDRE LIMITE (TP/SL) 
2022-09-10 01:00:23 | open LONG 46.0 OP-PERP at 1.39975 
2022-09-10 02:00:46 | close LONG 0.0 OP-PERP at ORDRE LIMITE (TP/SL) 
2022-09-10 02:00:22 | open LONG 23.0 OP-PERP at 1.417 
2022-09-10 02:00:22 | open LONG 94.0 XRP-PERP at 0.3566 
2022-09-10 03:00:51 | close LONG 0.0 XRP-PERP at ORDRE LIMITE (TP/SL) 
2022-09-10 03:00:26 | open LONG 46.0 ADA-PERP at 0.504935 
2022-09-10 04:00:49 | close LONG 0.0 ADA-PERP at ORDRE LIMITE (TP/SL) 
2022-09-10 04:00:23 | open LONG 1.6 AVAX-PERP at 20.718 
2022-09-10 05:00:22 | close LONG 1.6 AVAX-PERP at 20.62 
2022-09-10 05:00:22 | open LONG 62.0 ADA-PERP at 0.523805 
2022-09-10 05:00:22 | close LONG 0.0 AVAX-PERP at 20.618 
2022-09-10 06:00:28 | close LONG 23.0 OP-PERP at 1.37075 
2022-09-10 06:00:28 | close LONG 0.0 OP-PERP at 1.37075 
2022-09-10 06:00:28 | open LONG 4.0 XRP-PERP at 0.354925 
2022-09-10 07:00:53 | close LONG 0.0 XRP-PERP at ORDRE LIMITE (TP/SL) 
2022-09-10 12:50:54 | open LONG 18.2 EOS-PERP at 1.6935 
2022-09-10 13:47:00 | close LONG 0.0 EOS-PERP at ORDRE LIMITE (TP/SL) 
2022-09-12 08:08:53 | close LONG 62.0 ADA-PERP at 0.50521 
2022-09-12 08:08:53 | close LONG 0.0 ADA-PERP at 0.505185 
2022-09-12 08:08:53 | open LONG 83.0 GMT-PERP at 0.74325 
2022-09-13 22:54:16 | close LONG 0.0 GMT-PERP at ORDRE LIMITE (TP/SL) 
2022-09-13 22:53:54 | open LONG 5460.0 REEF-PERP at 0.00575 
2022-09-13 22:58:48 | close LONG 0.0 REEF-PERP at ORDRE LIMITE (TP/SL) 
2022-09-15 23:02:07 | open LONG 0.12 ATOM-PERP at 15.2535 
